"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Egypt, Arab Rep.","EGY","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1439990997314","24.4249992370605","25.121000289917","25.113000869751","24.9500007629395","25.4090003967285","25.6310005187988","25.2210006713867","25.2409992218018","24.5440006256104","23.8850002288818","22.753999710083","22.7649993896484","23.0389995574951","25.2409992218018","25.8349990844727","26.4570007324219","27.2059993743896","28.3759994506836","30.128999710083","28.1270008087158","29.6319999694824","29.003999710083","29.4759998321533","30.0109996795654","30.5590000152588","31.6399993896484","32.367000579834","33.0390014648438",
"Euro area","EMU","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.8166169079533","41.4629669373237","40.8639676688528","40.4224644745679","40.3778405774331","39.9370276545662","39.7502712035214","39.9692663846396","39.7577849365182","39.621567097173","39.4841180010493","39.2538797324893","38.7788439861109","38.6607401210489","38.2626153756018","38.3402595748374","38.3880001542688","38.1018932521271","36.8585658810127","35.9719449974678","35.5390182836934","34.9749232959517","34.2654525452843","34.0408617684571","34.0233741118211","33.7888034560648","33.7640915695237","33.6837408744088","33.4661540166919",
"Eritrea","ERI","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7679996490479","12.9350004196167","13.2340002059937","13.5329999923706","13.6389999389648","14.0530004501343","14.3680000305176","14.3079996109009","14.2399997711182","13.9930000305176","14.3699998855591","14.4700002670288","13.9270000457764","13.7569999694824","13.7969999313354","13.335000038147","13.2550001144409","12.9069995880127","12.6549997329712","12.576000213623","12.9010000228882","12.7880001068115","12.0220003128052","12.8129997253418","11.7609996795654","11.9949998855591","11.3059997558594","11.793999671936","11.7810001373291",
"Spain","ESP","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.0530014038086","39.5890007019043","38.9599990844727","38.2910003662109","38.560001373291","37.8009986877441","38.6419982910156","39.451000213623","40.1100006103516","40.2150001525879","41.4000015258789","41.1860008239746","41.5670013427734","41.431999206543","41.0499992370605","41.5909996032715","41.4220008850098","40.0019989013672","35.8730010986328","33.6160011291504","32.1769981384277","30.3199996948242","29.1580009460449","28.6149997711182","29.1909999847412","28.871000289917","29.3239994049072","29.5990009307861","29.5599994659424",
"Estonia","EST","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.25","41.5169982910156","38.6969985961914","38.3230018615723","41.3759994506836","41.4410018920898","41.2779998779297","41.5709991455078","40.0929985046387","47.1339988708496","41.7130012512207","36.7910003662109","38.435001373291","42.2270011901855","44.0579986572266","45.1220016479492","47.9059982299805","47.8170013427734","43.8489990234375","43.1380004882813","45.6430015563965","44.2960014343262","43.0009994506836","42.1049995422363","43.2070007324219","41.5849990844727","41.851001739502","41.1520004272461","41.1319999694824",
"Ethiopia","ETH","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8289999961853","4.65700006484985","4.80000019073486","4.81899976730347","4.86999988555908","5.0460000038147","5.03800010681152","4.91099977493286","4.9980001449585","5.12400007247925","5.35799980163574","5.41900014877319","5.33500003814697","5.73299980163574","5.93499994277954","6.15999984741211","6.43499994277954","6.64300012588501","6.83400011062622","7.18400001525879","7.48199987411499","7.67899990081787","7.96799993515015","8.45400047302246","8.99199962615967","9.57199954986572","10.0570001602173","10.3249998092651","10.581000328064",
"European Union","EUU","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.4544036336949","41.9180811211075","41.2011197304183","40.4778912683103","40.3457752645627","39.9870278358797","39.834028754538","39.9376619980337","39.6190991047588","39.315233157357","39.1608607355929","38.9652412352014","38.5566087301511","38.6030276910575","38.3711679116946","38.543980988787","38.7976472156617","38.8365886739633","37.6564783950053","36.7398169791371","36.4407308836061","35.9069444445754","35.345623517177","35.2050458566742","35.1607051604739","35.1707280694975","35.1958258771149","35.1643667589727","35.0155320977116",
"Fragile and conflict affected situations","FCS","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2069536083336","14.3633041471706","14.4088827662032","14.241607322708","14.4472621977486","14.4438030452359","14.6129206620113","14.7670907054046","14.5594873120884","14.5296871594372","14.4883405614829","14.4833037904222","14.4853847177521","14.8406324793745","14.9964332707641","15.2488964514793","15.4193323414363","15.4976914424826","15.6096002123203","15.733871456029","15.6836894119653","16.0870167349838","16.4002070347566","16.4445507271247","16.442381850689","16.1429420756122","15.8772467225521","15.7872941168888","15.670465335631",
"Finland","FIN","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8040008544922","38.9370002746582","38.0200004577637","37.6959991455078","39.4389991760254","39.1360015869141","39.5069999694824","40.0289993286133","39.9039993286133","40.1800003051758","39.1040000915527","39.6189994812012","39.492000579834","38.6389999389648","38.2859992980957","38.4449996948242","38.9010009765625","38.673999786377","37.2799987792969","35.8919982910156","35.75","35.6679992675781","35.8279991149902","34.4720001220703","33.9550018310547","34.5620002746582","34.7630004882813","34.7569999694824","34.6259994506836",
"Fiji","FJI","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6359996795654","15.7790002822876","15.8070001602173","15.9350004196167","15.9280004501343","16.0580005645752","15.7740001678467","15.6940002441406","16.0599994659424","15.7510004043579","15.8990001678467","16.0179996490479","15.9270000457764","16.3010005950928","16.136999130249","16.1509990692139","15.7849998474121","15.7910003662109","15.5459995269775","15.7840003967285","15.8090000152588","15.5419998168945","15.5659999847412","15.543999671936","15.5729999542236","15.3929996490479","15.6000003814697","15.7559995651245","15.7189998626709",
"France","FRA","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5740013122559","37.3320007324219","36.9329986572266","35.9049987792969","36.2490005493164","36.0699996948242","36.1520004272461","35.8769989013672","35.8580017089844","36.1189994812012","35.8040008544922","35.3129997253418","34.0979995727539","34.1679992675781","33.8400001525879","34.2760009765625","33.6940002441406","34.1189994812012","33.7239990234375","33.0610008239746","32.5820007324219","32.1279983520508","31.4740009307861","30.5009994506836","30.5060005187988","30.4440002441406","30.1870002746582","30.1030006408691","29.9389991760254",
"Faroe Islands","FRO","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3070001602173","14.371000289917","14.4519996643066","14.2700004577637","14.2919998168945","14.2600002288818","14.2829999923706","14.4270000457764","14.3330001831055","14.2250003814697","14.2969999313354","14.3809995651245","14.3940000534058","14.4069995880127","14.4099998474121","14.4390001296997","14.496000289917","14.4910001754761","14.5509996414185","14.53600025177","14.628999710083","14.7600002288818","14.8509998321533","14.9680004119873","15.0579996109009","15.1260004043579","15.1619997024536","15.1750001907349","15.2019996643066",
"United Kingdom","GBR","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.2400016784668","40.9879989624023","40.6590003967285","38.935001373291","38.3979988098145","38.6570014953613","38.1669998168945","37.9059982299805","36.890998840332","36.2229995727539","35.773998260498","35.0379981994629","34.3979988098145","33.1150016784668","33.1049995422363","32.798999786377","32.9650001525879","32.7070007324219","29.9820003509521","29.44700050354","29.2999992370605","28.9379997253418","28.5919990539551","28.5699996948242","28.2210006713867","27.931999206543","27.5459995269775","27.5330009460449","27.2169990539551",
"Georgia","GEO","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4150009155273","15.7250003814697","14.9930000305176","14.6870002746582","14.6239995956421","14.8369998931885","14.7819995880127","14.3999996185303","13.6820001602173","14.8830003738403","12.3509998321533","12.5159997940063","12.0240001678467","13.1859998703003","13.7189998626709","13.6370000839233","16.1310005187988","15.8400001525879","15.6850004196167","16.3010005950928","15.9799995422363","15.9969997406006","16.0919990539551","16.3659992218018","16.2649993896484","17.1459999084473","19.6429996490479","20.2409992218018","20.746000289917",
"Ghana","GHA","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2110004425049","13.2130002975464","13.2609996795654","13.2600002288818","13.2779998779297","13.3090000152588","13.3509998321533","13.4160003662109","13.46399974823","13.5469999313354","13.6029996871948","13.6969995498657","13.8299999237061","13.9420003890991","14.0699996948242","14.1280002593994","14.1960000991821","14.53600025177","14.6569995880127","14.9429998397827","15.6260004043579","16.2140007019043","16.7049999237061","17.0620002746582","17.3530006408691","17.875","18.7310009002686","19.4990005493164","20.1609992980957",
"Gibraltar","GIB","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.40499973297119","9.35499954223633","9.36900043487549","9.4069995880127","9.40100002288818","9.41499996185303","9.48999977111816","9.46300029754639","9.5290002822876","9.5649995803833","9.49400043487549","9.63000011444092","9.56599998474121","9.55099964141846","9.51200008392334","9.44900035858154","9.62199974060059","9.69900035858154","9.4680004119873","9.42700004577637","9.50100040435791","9.64999961853027","9.67599964141846","9.72399997711182","9.68299961090088","10.168999671936","10.7469997406006","11.0369997024536","11.1230001449585",
"Gambia, The","GMB","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.5709991455078","25.4220008850098","25.2779998779297","25.0990009307861","24.9249992370605","25.1900005340576","24.878999710083","24.9029998779297","25.1019992828369","25.2140007019043","25.3899993896484","24.6439990997314","24.9009990692139","25.19700050354","24.5709991455078","24.2889995574951","24.1959991455078","24.375","24.568000793457","24.8090000152588","24.048999786377","24.2280006408691","24.30299949646","23.9599990844727","24.3589992523193","23.9050006866455","23.8409996032715","24.1040000915527","24.3159999847412",
"Guinea-Bissau","GNB","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5120000839233","11.331000328064","11.2430000305176","11.2270002365112","11.2290000915527","11.4809999465942","11.6169996261597","10.7659997940063","10.5970001220703","10.5900001525879","10.5109996795654","10.2790002822876","10.1339998245239","9.98700046539307","9.92599964141846","9.82699966430664","9.75800037384033","9.68400001525879","9.64000034332275","9.64299964904785","9.76900005340576","9.50800037384033","9.50399971008301","9.37100028991699","9.37800025939941","9.47799968719482","9.57100009918213","9.56900024414063","9.59700012207031",
"Equatorial Guinea","GNQ","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0419998168945","10.5469999313354","10.8339996337891","11.2799997329712","11.8489999771118","13.1049995422363","15.1269998550415","16.1389999389648","17.32200050354","18.5459995269775","20.6650009155273","21.9650001525879","23.113000869751","24.693000793457","25.6989994049072","26.67799949646","28.2059993743896","30.1560001373291","29.7549991607666","29.3419990539551","29.80299949646","29.3059997558594","28.7609996795654","28.3290004730225","26.7779998779297","25.6879997253418","25.6870002746582","24.9249992370605","23.9860000610352",
"Greece","GRC","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.6989994049072","29.4969997406006","28.9559993743896","28.5240001678467","28.1049995422363","27.7919998168945","27.3990001678467","29.3269996643066","28.9020004272461","28.5370006561279","29.5410003662109","29.5550003051758","29.3589992523193","29.6879997253418","30.0230007171631","29.6630001068115","30.4459991455078","30.5520000457764","29.492000579834","27.621000289917","24.6940002441406","22.8759994506836","21.1229991912842","20.2560005187988","19.9309997558594","20.2959995269775","20.5249996185303","20.4780006408691","20.496000289917",
"Grenada","GRD","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1299991607666","22.1909999847412","22.1940002441406","22.2180004119873","22.3320007324219","22.2490005493164","22.3320007324219","22.5030002593994","22.0149993896484","21.5300006866455","22.0799999237061","22.8090000152588","23.3910007476807","20.1940002441406","21.9610004425049","23.9689998626709","23.5639991760254","22.7840003967285","21.6720008850098","20.9599990844727","21.382999420166","21.7689990997314","20.2679996490479","20.5970001220703","19.4669990539551","22.2980003356934","19.8920001983643","19.5550003051758","19.3950004577637",
"Guam","GUM","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.806999206543","18.7919998168945","18.818000793457","18.9220008850098","18.9650001525879","19.0270004272461","19.2029991149902","19.2940006256104","19.4519996643066","19.6089992523193","19.8920001983643","20.2439994812012","20.4540004730225","20.9069995880127","21.3330001831055","21.6599998474121","21.8080005645752","22.2430000305176","22.3759994506836","22.6560001373291","22.367000579834","22.7959995269775","22.6730003356934","22.5939998626709","22.4769992828369","22.298999786377","22.0909996032715","21.9309997558594","21.7660007476807",
"Guyana","GUY","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2980003356934","22.5690002441406","22.693000793457","22.9969997406006","23.3700008392334","23.7269992828369","23.9459991455078","25.451000213623","27.2169990539551","28.2560005187988","29.5820007324219","30.6919994354248","30.4599990844727","30.371000289917","29.94700050354","30.0590000152588","30.2980003356934","30.367000579834","30.3959999084473","30.4150009155273","30.6509990692139","30.8649997711182","31.1490001678467","31.3209991455078","31.4659996032715","31.3229999542236","31.4850006103516","31.55299949646","31.7059993743896",
"High income","HIC","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.8124663782723","38.6063113915469","38.1524118850845","37.8529746075009","37.6849252207165","37.4142728966543","37.2649757102218","36.9209643207367","36.5924311024001","36.4092727284752","36.050238015207","35.4769740613792","35.124153251207","34.9602381473317","34.7896834536614","34.9201079458331","34.9323464847231","34.7117561989895","33.5723634975865","33.1008995064655","32.8929731622941","32.6522825563532","32.5752562578467","32.442670303001","32.3027151202246","32.2603638054516","32.2041936095393","32.2464224456693","32.1105825428023",
"Hong Kong SAR, China","HKG","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.125","36.7430000305176","33.9980010986328","32.9169998168945","32.1920013427734","31.451000213623","30.568000793457","29.2849998474121","27.7649993896484","27.4990005493164","26.5189990997314","25.4379997253418","24.2929992675781","22.3199996948242","22.128999710083","21.8169994354248","21.2019996643066","20.6229991912842","20.3010005950928","19.8729991912842","19.7649993896484","19.5799999237061","19.5310001373291","19.5319995880127","19.4950008392334","19.5879993438721","19.4810009002686","19.3279991149902","19.1679992675781",
"Honduras","HND","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2530002593994","17.6909999847412","19.6860008239746","21.496000289917","21.8560009002686","18.8680000305176","19.2250003814697","21.0750007629395","20.6459999084473","20.7590007781982","20.492000579834","19.5100002288818","19.3400001525879","21.6259994506836","22.806999206543","21.8659992218018","22.3330001831055","22.3139991760254","21.1809997558594","19.0470008850098","19.3540000915527","19.3190002441406","18.9500007629395","21.628999710083","22.32200050354","22.4370002746582","20.9020004272461","21.3560009002686","21.2940006256104",
"Heavily indebted poor countries (HIPC)","HPC","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2770846307903","10.1461375890844","10.1313197779802","10.072471419076","10.1373539732874","10.1380586940199","10.1215530862677","10.1302167249149","10.0882565070625","10.0245368031466","9.93593216389659","10.0629679581684","10.2528717719077","10.452578389102","10.5944829025143","10.766514915529","11.0958318412685","11.2819137143609","11.4649851864434","11.6818376414773","11.9966006723197","12.3469244591282","12.6211768436621","13.0652664596126","13.3612151165023","13.4907284199498","13.6949839789762","13.8447499252088","13.9223470694003",
"Croatia","HRV","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.3209991455078","35.5810012817383","35.5519981384277","35.6389999389648","35.2039985656738","35.4109992980957","36.0540008544922","36.0169982910156","35.7120018005371","36.0369987487793","36.7490005493164","37.0970001220703","38.4049987792969","38.693000793457","37.1780014038086","38.818000793457","40.5120010375977","41.0369987487793","39.4690017700195","37.9980010986328","37.4850006103516","37.1590003967285","38.1080017089844","36.8380012512207","36.7029991149902","37.5330009460449","37.3250007629395","37.8380012512207","37.9850006103516",
"Haiti","HTI","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9700002670288","10.6899995803833","10.4930000305176","10.1009998321533","10.4779996871948","11.3559999465942","11.4549999237061","11.8769998550415","11.7510004043579","11.5","11.2980003356934","11.1520004272461","11.0369997024536","10.6879997253418","10.6319999694824","10.9359998703003","11.1680002212524","11.0329999923706","10.9549999237061","10.0959997177124","10.6239995956421","10.8360004425049","11.0270004272461","11.1140003204346","11.3120002746582","11.0790004730225","10.8559999465942","10.8380002975464","10.7340002059937",
"Hungary","HUN","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.2439994812012","40.5589981079102","39.6339988708496","38.9879989624023","38.7639999389648","39.6570014953613","39.9539985656738","42.0019989013672","42.0229988098145","41.1319999694824","41.7060012817383","42.0379981994629","41.7169990539551","41.4809989929199","41.8950004577637","41.8170013427734","41.9459991455078","41.6129989624023","41.1059989929199","40.1730003356934","40.2330017089844","39.0820007324219","39.0900001525879","40.0800018310547","39.9090003967285","39.9210014343262","41.173999786377","42.7299995422363","43.273998260498",
"IBRD only","IBD","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.4113685830482","21.3810823786726","21.5914442804041","21.6912139128801","21.6956744090044","21.8305225646","22.1033463821537","21.8759837744713","21.8599224322455","21.8262918044257","21.8728501077896","21.8732719329021","22.1743525980545","23.1161313338519","23.9043872434406","24.7699646874156","25.9288491190003","26.5237254470956","26.5584154007503","27.1970932272969","28.0594166621111","28.7015766722813","28.805706006724","28.9889867114961","28.6933901398725","28.5772387588736","28.6563962531851","28.8614783455168","29.0905770746602",
"IDA & IBRD total","IBT","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1328619391066","20.0577681968531","20.1918091553894","20.2282612869593","20.2054549903362","20.294515734578","20.5188692723287","20.3299976838361","20.3172813071597","20.2883531173599","20.3371806269585","20.3597073990678","20.6258876558965","21.4271640873848","22.0842459025322","22.8275468921982","23.8198186714496","24.3003531533589","24.3849331033003","24.9665019495961","25.6832551306714","26.2721858418839","26.4191531866104","26.5754604399476","26.3891494273384","26.2748128831279","26.3300826685402","26.5085465810306","26.6874731260352",
"IDA total","IDA","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.808217308663","13.5674121320636","13.3839181040649","13.2056088317211","13.1561261543695","13.0903866162651","13.1673149871123","13.2416992971106","13.3205001431307","13.3873924758979","13.5396080165814","13.7439598046321","13.9313336973926","14.1785975653001","14.3447579328104","14.6431655184572","15.0157155070458","15.1095259570786","15.5283218909637","15.9807713990633","16.217675928723","16.6650974368853","17.0768255662552","17.261859729723","17.6398848047511","17.6552566889989","17.7723922887668","17.9997484769525","18.1575055147504",
"IDA blend","IDB","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6666150938635","18.5237780919516","18.3764173410687","18.2021153987686","18.0132682589491","17.9897036636734","17.9875464900339","17.9139840198971","17.8129227976094","17.8123050039875","17.7867316099559","17.8009867227511","17.7799640966761","17.7160242129979","17.4631038829525","17.6019501409234","17.9121206366773","17.4261713448602","17.9490591449051","18.4947041584676","18.8207613994874","19.5886722206026","20.3275123699201","20.2703481464388","20.878390067933","20.7418357995154","21.0676996814051","21.3849368895273","21.5639216712675",
"Indonesia","IDN","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5229997634888","14.8299999237061","16.4500007629395","20.1439990997314","19.8619995117188","19.3899993896484","20.625","17.6949996948242","20.193000793457","18.9419994354248","20.2630004882813","20.4309997558594","19.1340007781982","20.068000793457","20.2910003662109","20.3290004730225","21.0100002288818","20.7520008087158","20.6380004882813","20.9120006561279","22.9909992218018","24.3129997253418","24.1439990997314","25.05299949646","25.9020004272461","25.3129997253418","25.4300003051758","25.7290000915527","25.9750003814697",
"IDA only","IDX","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4213537632644","11.1429343288206","10.967025121695","10.7943451049032","10.8207973615869","10.7369225918018","10.8475050414792","10.9958375529863","11.150857391036","11.2371648963696","11.4745691611116","11.7701615913473","12.0545673420461","12.4519752347753","12.8322577653773","13.2126511467647","13.6043089443141","13.9748029587661","14.3362235708474","14.7392056099309","14.9252151900111","15.2209300934181","15.4837379106974","15.7785836204197","16.0374879421663","16.1394345171651","16.1672045696863","16.3530424047017","16.5028342261744",
"Isle of Man","IMN","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0020008087158","16.9720001220703","16.8430004119873","16.7089996337891","16.6979999542236","16.6620006561279","17.2399997711182","17.4370002746582","17.6539993286133","17.9290008544922","17.8999996185303","18.1979999542236","18.3700008392334","20.1240005493164","20.6550006866455","21.193000793457","22.3409996032715","23.4580001831055","23.0659999847412","23.6770000457764","25.2299995422363","25.8560009002686","26.1319999694824","26.19700050354","25.7169990539551","25.6940002441406","26.5540008544922","26.8929996490479","27.5830001831055",
"Not classified","INX","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.1230010986328","33.2070007324219","33.2630004882813","34.1479988098145","34.1629981994629","34.310001373291","35.8559989929199","36.8129997253418","37.0419998168945","37.4830017089844","38.7470016479492","37.7400016784668","38.3120002746582","37.9459991455078","39.1679992675781","39.8979988098145","37.3339996337891","33.943000793457","28.8549995422363","26.2649993896484","25.1219997406006","24.173999786377","24.4820003509521","24.7980003356934","26.1840000152588","26.6790008544922","27.4050006866455","27.5459995269775","27.5060005187988",
"Iran, Islamic Rep.","IRN","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7450008392334","30.7250003814697","30.4669990539551","30.3549995422363","30.3099994659424","30.757999420166","30.3150005340576","30.0009994506836","29.8290004730225","30.0109996795654","30.0400009155273","30.2980003356934","30.6730003356934","30.7819995880127","30.8339996337891","31.6900005340576","32.7089996337891","33.2410011291504","33.1220016479492","33.7649993896484","34.4589996337891","34.6510009765625","34.8339996337891","35.3440017700195","34.1440010070801","33.2519989013672","33.4739990234375","32.8330001831055","31.8980007171631",
"Iraq","IRQ","Employment in industry, male (% of male employment) (modeled ILO estimate)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3999996185303","20.6060009002686","20.9790000915527","20.9379997253418","20.8379993438721","21.048999786377","21.5170001983643","22.2980003356934","22.9150009155273","22.7819995880127","22.7409992218018","22.0209999084473","20.3080005645752","21.7329998016357","22.0739994049072","22.5249996185303","22.5149993896484","22.7709999084473","22.7210006713867","23.1180000305176","23.2099990844727","24.0060005187988","24.4360008239746","24.1450004577637","24.5340003967285","25.1299991607666","23.8810005187988","23.7059993743896","23.7040004730225",
